paper_id,domain,filename,paper_title,q_id,type,difficulty,question,expected_answer,expected_concepts,source_page,status,reviewer_notes,corrected_question,corrected_answer,corrected_concepts,run_1,run_2,run_3,concepts_covered,factual_match,consistency,answerable,flag,flag_reason,validation_status
39_zoonotic_southeast_asia,amr_one_health,39_zoonotic_southeast_asia.pdf,Emerging zoonotic diseases in Southeast Asia in the period 2011-2022,39_zoonotic_southeast_asia_FR1,factual_recall,easy,"According to the study's findings, what was the reported seroprevalence of Japanese encephalitis in pigs in Vietnam in 2009?","In 2009, the reported seroprevalence (percentage of positive cases) for Japanese encephalitis in pigs in Vietnam reached 100%.","[""Japanese encephalitis"", ""Vietnam"", ""100%"", ""2009"", ""seroprevalence""]",5,pending,,,,,"According to Table 2 of the study, the reported seroprevalence of Japanese encephalitis in pigs in Vietnam in 2009 was 100%. This finding was based on a study of 43 samples using an ELISA diagnostic test, with a 95% confidence interval of 89.8–100%.","According to the study's findings, the reported seroprevalence of Japanese encephalitis in pigs in Vietnam in 2009 was 100%. This result was based on a study of 43 samples using an ELISA diagnostic test, with a 95% confidence interval of 89.8–100%.","According to Table 2 of the study, the reported seroprevalence of Japanese encephalitis in pigs in Vietnam in 2009 was 100%. This finding was based on a study of 43 samples using an ELISA diagnostic test, with a 95% confidence interval of 89.8–100%.",5/5,True,True,True,False,,OK
39_zoonotic_southeast_asia,amr_one_health,39_zoonotic_southeast_asia.pdf,Emerging zoonotic diseases in Southeast Asia in the period 2011-2022,39_zoonotic_southeast_asia_CO2,conceptual,medium,"How does the research focus on different pathogen types (viral, bacterial, and parasitic) compare across the reviewed literature, and which countries were identified as high priority for pig and poultry zoonoses?","The literature is predominantly focused on parasitic pathogens, which account for 52% of studies, followed by bacterial pathogens at 34% and viral pathogens at 14%. Within this regional context, Cambodia and Vietnam are identified as high-priority areas due to having the highest number of reported studies regarding zoonotic diseases originating from pigs and poultry.","[""parasitic pathogens (52%)"", ""bacterial pathogens (34%)"", ""viral pathogens (14%)"", ""Cambodia"", ""Vietnam"", ""high priority""]","1, 3, 4",pending,,,,,"Across the reviewed literature, parasitic pathogens were the most frequently studied at 52%, followed by bacterial pathogens at 34% and viral pathogens at 14%. Cambodia and Vietnam were identified as high-priority countries for zoonotic diseases associated with both pigs and poultry. These two nations had the highest number of studies and reported significant prevalence for pathogens like *Campylobacter* and *Salmonella*.","The reviewed literature focused primarily on parasitic pathogens (52%), followed by bacterial (34%) and viral pathogens (14%). Cambodia and Vietnam were identified as high-priority countries for zoonotic diseases associated with both pigs and poultry. These findings were based on the high prevalence and number of studies stemming from these two nations.","The reviewed literature focused most heavily on parasitic pathogens (52%), followed by bacterial pathogens (34%) and viral pathogens (14%). Cambodia and Vietnam were identified as high-priority countries for zoonotic diseases associated with both pigs and poultry in Southeast Asia.",6/6,True,True,True,False,,OK
39_zoonotic_southeast_asia,amr_one_health,39_zoonotic_southeast_asia.pdf,Emerging zoonotic diseases in Southeast Asia in the period 2011-2022,39_zoonotic_southeast_asia_TE3,technical,hard,"Describe the systematic methodology used to select the final 95 publications from the initial search results, including the databases and criteria involved.","The researchers conducted a systematic literature review by searching PubMed, Web of Science, and Science Direct, which initially retrieved 2,329 articles. These were subjected to a two-stage screening process using predefined inclusion and exclusion criteria (such as peer-reviewed original research and specific timeframes), ultimately resulting in 95 publications selected for qualitative synthesis. Data from these articles were then extracted into a standardized template and analyzed using a One Health approach framework.","[""2,329 articles"", ""95 publications"", ""inclusion/exclusion criteria"", ""PubMed/Web of Science/Science Direct"", ""One Health approach"", ""qualitative synthesis""]","1, 3",pending,,,,,"The researchers initially retrieved 2,329 articles from the PubMed, Web of Science, and Science Direct databases for the period 2011–2022. After removing duplicates and screening titles and abstracts against specific exclusion criteria—such as a focus on avian influenza or locations outside Southeast Asia—358 articles were selected for full-text assessment. The final 95 publications were chosen after excluding studies with unavailable full texts, unclear animal selection procedures, or poorly presented results, ensuring all included works were original, peer-reviewed cross-sectional studies with random individual selection.","The researchers initially retrieved 2,329 articles from PubMed, Web of Science, and Science Direct, which were screened by title and abstract to remove duplicates and irrelevant studies, leaving 358 for full-text assessment. A second screening evaluated these articles based on quality criteria, such as cross-sectional study design, random individual selection, and clear methodology. Ultimately, 263 articles were excluded due to unavailable full texts, unclear selection procedures, or poorly presented results, resulting in the final 95 publications used for qualitative synthesis.","Researchers retrieved 2,329 articles from the PubMed, Web of Science, and Science Direct databases, covering the period from 2011 to 2022. After removing duplicates, the first screening of titles and abstracts excluded publications that were not conducted in Southeast Asia, focused on avian influenza, or were review articles and book chapters. A second screening of 358 full-text articles further excluded 263 papers due to unavailable text, unclear animal selection procedures, or poorly presented results, leaving 95 publications for the final synthesis.",5/6,True,True,True,True,"The expected concept 'One Health approach' is absent from all three LLM runs, suggesting it may be related to the analysis phase rather than the selection methodology or is a detail the models consistently overlooked.",FLAGGED
40,amr_one_health,40_animal_agriculture_one_health.pdf,Animal agriculture and One Health,40_animal_agriculture_one_health_FR1,factual_recall,easy,What percentage of all human pathogens and emerging diseases affecting humans are estimated to be zoonotic in origin?,"According to the paper, approximately 60% of all human pathogens and 75% of emerging diseases affecting humans are zoonotic. These diseases are estimated to cause about one billion cases worldwide each year.","60% of human pathogens, 75% of emerging diseases, zoonotic, one billion cases",2,PENDING,,,,,"According to the paper, it is estimated that 60% of all human pathogens are zoonotic in origin. Furthermore, 75% of emerging diseases affecting humans are estimated to be zoonotic.","According to the research paper, it is estimated that 60% of all human pathogens are zoonotic in origin. Furthermore, 75% of emerging diseases affecting humans are estimated to be zoonotic. These statistics underscore the critical role animal agriculture plays in the emergence and transmission of infectious diseases.","According to the document, it is estimated that 60% of all human pathogens are zoonotic in origin. Furthermore, 75% of emerging diseases affecting humans are estimated to have originated in animals. These statistics underscore the critical role animal agriculture plays in the emergence and spread of infectious diseases.",3/4,True,True,True,True,"The expected answer includes 'one billion cases' as a key concept, but this fact was absent from all three LLM runs, likely because it was not requested by the specific question.",FLAGGED
40,amr_one_health,40_animal_agriculture_one_health.pdf,Animal agriculture and One Health,40_animal_agriculture_one_health_CO2,conceptual,medium,How does animal agriculture facilitate the development and transmission of antimicrobial resistance (AMR) from farms to the human population?,"Animal agriculture facilitates AMR through the high-volume use of antimicrobials for non-therapeutic purposes like growth promotion, which creates selective pressure for resistant bacteria. These resistant strains develop through biological mechanisms like horizontal gene transfer (HGT) and vertical transmission, eventually spreading to humans via direct contact, contaminated food products, and environmental routes.","growth promotion, horizontal gene transfer (HGT), environmental contamination, non-therapeutic use, selective pressure","2, 4, 8",PENDING,,,,,"Animal agriculture facilitates the development of AMR through the overuse and misuse of antimicrobials for mass treatment and growth promotion, which creates selective pressure for resistant bacteria and genes. These resistant pathogens are transmitted to humans via the consumption of contaminated food products, direct contact between agricultural workers and animals, and environmental pathways such as the use of manure to fertilize crops. Furthermore, horizontal gene transfer via mobile genetic elements allows resistance to spread between animal-associated bacteria and human pathogens within the shared ecosystem.","Animal agriculture facilitates the development of AMR through the overuse and misuse of antimicrobials, such as mass prophylactic treatments, which create selective pressure for resistant bacteria and mobile genetic elements. These resistant pathogens and genes are transmitted to humans via the consumption of contaminated food products, direct contact with agricultural workers, and environmental pathways like contaminated manure and wastewater. Furthermore, horizontal gene transfer allows resistance to spread between different bacterial species across animal, human, and environmental interfaces.","Animal agriculture facilitates AMR through the overuse of antimicrobials, which creates selective pressure for bacteria to acquire resistance genes via horizontal gene transfer involving mobile genetic elements like plasmids and phages. These resistant pathogens and genes are transmitted to humans through the consumption of contaminated food products, direct contact with agricultural workers, and environmental pathways such as manure-fertilized crops or contaminated water sources. Intensive farming practices, including keeping animals in close quarters and using mass medication in feed and water, further accelerate the development and dissemination of these resistant strains.",3/5,True,True,True,True,"The expected answer includes 'vertical transmission' and the key concept 'non-therapeutic use', both of which are absent from all three LLM runs. Additionally, 'growth promotion' appears in only one of the three runs.",FLAGGED
40,amr_one_health,40_animal_agriculture_one_health.pdf,Animal agriculture and One Health,40_animal_agriculture_one_health_TE3,technical,medium,"Based on the paper's findings, what are the specific projected global health and economic impacts of antimicrobial resistance (AMR) by the year 2050?","By the year 2050, antimicrobial resistance is predicted to result in 10 million human deaths annually. Furthermore, the economic burden is expected to be significant, with global healthcare costs exceeding $1 trillion USD per year.","10 million deaths, $1 trillion USD, 2050, healthcare costs, annual mortality",6,PENDING,,,,,"By the year 2050, antimicrobial resistance is predicted to result in 10 million human deaths annually. Additionally, the global healthcare costs associated with AMR are expected to exceed $1 trillion USD per year.","By the year 2050, antimicrobial resistance is predicted to result in 10 million human deaths annually. From an economic perspective, the paper states that global healthcare costs are expected to exceed $1 trillion USD per year by that time. These projections underscore the profound threat AMR poses to both global public health and the economy.","By the year 2050, antimicrobial resistance is projected to result in 10 million human deaths annually. Furthermore, the global healthcare costs associated with AMR are expected to exceed $1 trillion USD per year.",5/5,True,True,True,False,,OK
41,amr_one_health,41_salmonella_wgs_amr.pdf,Salmonella WGS and AMR,41_salmonella_wgs_amr_FR1,factual_recall,easy,"Which specific beta-lactam resistance gene was most commonly identified in Salmonella isolates from imported chicken, and what was its prevalence?","The most common determinant for beta-lactam resistance was blaCMY-2, which was found in 54% of the chicken isolates.","blaCMY-2, 54%, beta-lactam resistance, chicken isolates",7,PENDING,,,,,"The most commonly identified beta-lactam resistance gene in *Salmonella* isolates from imported chicken was the plasmid-encoded $bla_{CMY-2}$. This gene was detected in 124 isolates, representing a prevalence of 54% among the chicken isolates tested.","The most commonly identified beta-lactam resistance gene in *Salmonella* isolates from imported chicken was the plasmid-encoded $bla_{CMY-2}$. This gene was detected in 124 isolates, representing a prevalence of 54%.","The most commonly identified beta-lactam resistance gene in Salmonella isolates from imported chicken was the plasmid-encoded $bla_{CMY-2}$. This determinant was detected in 124 isolates, representing a prevalence of 54% among the total chicken isolates tested.",4/4,True,True,True,False,,OK
41,amr_one_health,41_salmonella_wgs_amr.pdf,Salmonella WGS and AMR,41_salmonella_wgs_amr_CO2,conceptual,medium,"Based on the findings, how do the antimicrobial resistance (AMR) profiles and serovar distributions differ between Salmonella found in imported raw chicken versus imported edible leaves?","Salmonella from imported raw chicken shows a much higher prevalence of resistance (93%) and multidrug resistance (71%) compared to isolates from edible leaves (3% resistance and 2% MDR). Furthermore, chicken isolates are dominated by specific highly resistant serovars like S. Heidelberg from Brazil, while leaves show a different variety of serovars distributed across various countries of origin as seen in Figure 1.","multidrug resistance (MDR), S. Heidelberg, prevalence, raw chicken, edible leaves","1, 4, 5",PENDING,,,,,"*Salmonella* isolates from imported raw chicken exhibited significantly higher antimicrobial resistance (93%) and multidrug resistance (71%) compared to those from edible leaves, where resistance was rare (3%). Serovar distribution was more diverse in edible leaves, with 29 different serovars identified (most commonly *S. Virchow*), while chicken isolates were less diverse with 16 serovars and were dominated by *S. Heidelberg* (60%). These findings indicate that AMR is common in the poultry food chain but rare in imported plant-based products.","Salmonella isolates from imported raw chicken exhibited significantly higher antimicrobial resistance, with 93% resistant to at least one agent and 71% being multidrug resistant (MDR), compared to only 3% resistance and 2% MDR in isolates from edible leaves. Additionally, edible leaves showed a greater diversity of serovars (33 types, most commonly *S.* Virchow) than raw chicken (16 types, most commonly *S.* Heidelberg). These findings indicate that while resistance is rare in Salmonella from imported leaves, it is common and often multidrug-resistant in those from raw chicken.","Isolates from imported raw chicken exhibited significantly higher antimicrobial resistance, with 93% resistant to at least one agent and 71% being multidrug resistant (MDR), whereas resistance was rare in edible leaves (3% resistant, 2% MDR). Serovar distribution was more diverse in edible leaves, which featured 29 different serovars, while chicken isolates were less diverse and predominantly comprised *S. Heidelberg* (60%).",5/5,True,False,True,True,"The runs contradict each other on the specific number of serovars identified in edible leaves (Run 1 and 3 say 29, while Run 2 says 33). Additionally, the expected answer contains specific details (the origin 'Brazil' and a reference to 'Figure 1') that are absent from all three LLM runs.",FLAGGED
41,amr_one_health,41_salmonella_wgs_amr.pdf,Salmonella WGS and AMR,41_salmonella_wgs_amr_TE3,technical,hard,What bioinformatics pipeline and specific quantitative threshold did the researchers use to establish genetic relatedness between Salmonella isolates?,"The researchers used Whole Genome Sequencing (WGS) on the Illumina HiSeq 2500 platform and analyzed the data using KmerID for identification, MOST for MLST typing, and SNP typing for genomic relationships. They defined isolates as being genetically related if they exhibited a pairwise SNP difference of ≤5.","SNP typing, ≤5 SNPs, KmerID, MOST, Illumina HiSeq 2500, pairwise SNP difference",Methods,PENDING,,,,,"To establish genetic relatedness, the researchers used single nucleotide polymorphism (SNP) typing derived from genomic data, following methods previously described by Chattaway et al. (2019) and Dallman et al. (2018). They applied a quantitative threshold where isolates with ≤5 SNPs difference from each other were considered indistinguishable and to have a recent common ancestor.",The researchers used the UKHSA KmerID pipeline for initial identification and derived single nucleotide polymorphism (SNP) typing from genomic data to assess relationships between isolates. Genetic relatedness was established using a quantitative threshold where isolates with ≤5 SNPs difference from each other were considered indistinguishable and genetically related.,"The researchers used the UKHSA KmerID pipeline to identify bacterial species and subspecies, while genetic relatedness was established through single nucleotide polymorphism (SNP) typing. They applied a specific quantitative threshold where isolates with ≤5 SNPs difference from each other were considered indistinguishable and genetically related. This threshold allowed the team to determine if isolates shared a recent common ancestor within individual batches.",4/6,True,True,True,True,"The expected answer contains specific facts (MOST and Illumina HiSeq 2500) that are absent from all three LLM runs, suggesting they may be overly specific or not directly related to the primary question about genetic relatedness.",FLAGGED
42,amr_one_health,42_campylobacter_wgs_thailand.pdf,Campylobacter WGS in Thailand,42_campylobacter_wgs_thailand_FR1,factual_recall,easy,"Which specific sequence type was identified as the most prominent in the study, and what was the assigned number for the novel sequence type discovered?","The most prominent sequence type identified was ST 2274, which accounted for 19.2% of the isolates (5 out of 26). The study also discovered a novel sequence type assigned the number ST 13540 by PubMLST.","ST 2274, ST 13540, PubMLST, prominent sequence type","1, 5",PENDING,,,,,"Based on the study, the most prominent sequence type identified was ST 2274, which accounted for 19.2% of the isolates (5 out of 26). The novel sequence type discovered during the research was assigned the number ST 13540 by PubMLST.","The most prominent sequence type identified in the study was ST 2274, which was found in five isolates (19.2% of the total). The study also identified a novel sequence type among the *C. coli* isolates, which was assigned the number ST 13540.","The most prominent sequence type identified in the study was ST 2274, which accounted for 19.2% of the isolates. The novel sequence type discovered among the *C. coli* isolates was assigned the number ST 13540.",3/4,True,True,True,False,,OK
42,amr_one_health,42_campylobacter_wgs_thailand.pdf,Campylobacter WGS in Thailand,42_campylobacter_wgs_thailand_CO2,conceptual,medium,"Based on the findings, how do the genotypic markers for resistance in C. jejuni relate to its observed phenotypic resistance against fluoroquinolones?","There is a high correlation between genotypic markers and phenotypic resistance in C. jejuni; 95.2% of the isolates possessed gyrA point mutations, which aligns with the finding that 100% of the C. jejuni isolates demonstrated phenotypic resistance to the fluoroquinolones ciprofloxacin and enrofloxacin, as well as nalidixic acid.","gyrA mutations, fluoroquinolones, ciprofloxacin, phenotypic resistance, genotype-phenotype correlation",1,PENDING,,,,,"In *C. jejuni*, there is a high correspondence between genotypic markers and phenotypic resistance to fluoroquinolones (ciprofloxacin, enrofloxacin, and nalidixic acid), to which 100% of the isolates were phenotypically resistant. The specific genotypic marker identified was the *gyrA* mutation at point T86I (Threonine-86-Isoleucine), which was detected in 95.2% of the *C. jejuni* isolates. Overall, this mutation was identified in 96% of all study isolates that exhibited phenotypic resistance to quinolone antimicrobials.","The study found a strong correspondence between phenotypic resistance to fluoroquinolones and the presence of the *gyrA* point mutation (T86I). While 100% of *C. jejuni* isolates exhibited phenotypic resistance to ciprofloxacin, enrofloxacin, and nalidixic acid, the T86I mutation was detected in 95.2% of these isolates. This indicates that the *gyrA* mutation is a primary genotypic marker for the observed fluoroquinolone resistance in the sampled *C. jejuni*.","The study found a strong correspondence between genotypic markers and phenotypic resistance, as all 21 *C. jejuni* isolates were phenotypically resistant to fluoroquinolones (ciprofloxacin, enrofloxacin, and nalidixic acid). Genotypically, the *gyrA* mutation (T86I) was detected in 95.2% of these *C. jejuni* isolates. This specific point mutation is explicitly linked to the observed quinolone resistance in the analyzed samples.",5/5,True,True,True,False,,OK
42,amr_one_health,42_campylobacter_wgs_thailand.pdf,Campylobacter WGS in Thailand,42_campylobacter_wgs_thailand_TE3,technical,medium,Describe the bioinformatic tools and methods used for the de novo assembly and the subsequent identification of antimicrobial resistance genes and virulence factors.,"The study performed de novo assembly of Illumina MiSeq reads using SPAdes. For bioinformatic analysis, ResFinder was utilized to identify antimicrobial resistance genes (ARGs), while the Virulence Factor Database (VFDB) was used to detect virulence factors and Kmerfinder was used for species identification.","SPAdes, ResFinder, VFDB, Kmerfinder, Illumina MiSeq",1,PENDING,,,,,"For the *de novo* assembly, paired-end reads were quality-checked with FastQC, trimmed using Trimmomatic, and assembled using the SPAdes program, with assembly quality subsequently evaluated by QUAST. Antimicrobial resistance genes (ARGs) were identified using the ResFinder tool (version 4.1) with thresholds of 90% sequence identity and 60% minimum length. Virulence factors (VFs) were detected using the Virulence Factor Database (VFDB) by applying a blastp E-value threshold of 1e-10 and query coverage greater than 40%.","The *de novo* assembly of paired-end reads was performed using the SPAdes program within the Galaxy platform, with assembly quality subsequently evaluated using QUAST. Antimicrobial resistance genes were identified using the ResFinder tool (version 4.1) with thresholds of 90% sequence identity and 60% minimum length. Virulence factors were detected by searching the Virulence Factor Database (VFDB) using blastp with a conservative E-value threshold of 1e-10 and a query coverage of over 40%.","The *de novo* assembly of genomic reads was performed using the SPAdes program, with assembly quality subsequently evaluated using the QUAST program. Antimicrobial resistance genes were identified using the ResFinder tool (version 4.1) with a 90% sequence identity threshold. Virulence factors were detected by searching the Virulence Factor Database (VFDB) using blastp with an E-value of 1e-10 and query coverage exceeding 40%.",3/5,True,True,True,True,"The expected answer contains specific facts (Kmerfinder and Illumina MiSeq) that are absent from all three LLM runs, suggesting potential hallucinations in the ground truth or issues with document retrieval for those specific details.",FLAGGED
43,amr_one_health,43_esbl_ecoli_food.pdf,ESBL E. coli in food,43_esbl_ecoli_food_FR1,factual_recall,easy,What are the reported annual figures for infections and deaths attributed to ESBL-producing E. coli in the European public health sector?,"In Europe, ESBL-producing E. coli has a significant impact on public health, causing approximately 300,000 infections annually. These infections are associated with an estimated 9,000 deaths.","300,000 infections, 9,000 deaths, Europe, ESBL-producing E. coli",6,PENDING,,,,,"According to the document, a study in Europe cited by Ramos et al. (2020) documented approximately 300,000 infections and 9,000 deaths attributed to ESBL-producing *E. coli*. These figures underscore the significant public health challenge and the risks associated with the transmission of ESBL-encoding genes to humans.","A study in Europe cited in the paper documented approximately 300,000 infections and 9,000 deaths attributed to ESBL-producing *E. coli*. These figures highlight the significant public health challenge and the escalating threat posed by antimicrobial-resistant bacteria in the region.","According to the document, a study in Europe documented approximately 300,000 infections and 9,000 deaths attributed to ESBL-producing *E. coli*. These figures underscore the significant public health challenge and the escalating threat posed by these antimicrobial-resistant bacteria.",4/4,True,True,True,False,,OK
43,amr_one_health,43_esbl_ecoli_food.pdf,ESBL E. coli in food,43_esbl_ecoli_food_CO2,conceptual,medium,"How does the paper support the claim that ESBL-producing E. coli transmission constitutes a cycle between animals, the environment, and humans?","The paper illustrates complex transmission pathways through an epidemiological diagram involving farms, food industries, and environmental vectors like water and soil. This conceptual framework is supported by genetic analysis showing nearly identical plasmid backbones across various lineages in chickens, cattle, swine, and humans, indicating that the resistance markers are shared across these diverse sectors.","transmission pathways, plasmid backbones, environmental contamination, animal-to-human, genetic similarity","2, 4",PENDING,,,,,"The paper supports this claim through Figure 1, which illustrates a ""multifaceted landscape"" of transmission pathways involving antimicrobial use on farms, food handlers, and environmental contamination. It details how resistant strains from animal husbandry enter aquatic ecosystems via farm discharge and reach humans through the consumption of animal-derived foods or contact with contaminated environments. Furthermore, the document notes that identical clonal lineages and resistance genes are found across humans, animals, and environments, necessitating a ""One Health"" approach to mitigate this continuous cycle.","The paper supports this claim through Figure 1, which illustrates a multifaceted transmission landscape where antimicrobial use on farms leads to resistant strains that enter the food chain and reach consumers. Environmental contamination, such as farm runoff and hospital sewage, acts as a critical reservoir that facilitates the spread of ESBL-producing *E. coli* between animals, humans, and aquatic ecosystems. This interconnectedness is further evidenced by studies cited in the text showing genetic similarities between isolates found in food-producing animals, the environment, and human infections.","The paper supports this claim through Figure 1, which illustrates a ""complex web"" of transmission pathways involving antimicrobial use on farms, food handlers, and consumers. It identifies environmental contamination, particularly in aquatic ecosystems, as a critical reservoir for dissemination fueled by farm, industrial, and hospital sewage. Furthermore, the text highlights genetic similarities between animal and human isolates, underscoring the role of animal-derived foods as a significant source of clinically relevant ESBL-producing bacteria.",4/5,True,True,True,True,"The specific concept 'plasmid backbones' is absent from all three LLM runs, which instead refer to 'clonal lineages' or 'genetic similarities'. This suggests the ground truth may contain a specific detail that is either a hallucination or not easily extracted by the models.",FLAGGED
43,amr_one_health,43_esbl_ecoli_food.pdf,ESBL E. coli in food,43_esbl_ecoli_food_TE3,technical,hard,"According to the modeling studies reviewed, what specific reduction in ESBL-producing E. coli prevalence within poultry parent stock is necessary to impact human prevalence?",Modeling studies indicate that the prevalence of ESBL-producing E. coli in poultry parent stock and their associated broiler environments must be reduced to a threshold of less than 1%. Reaching this specific target is projected to drastically reduce the subsequent prevalence of these bacteria in the human population.,"modeling studies, parent stock, less than 1%, prevalence reduction, broiler environments",4,PENDING,,,,,"According to modeling studies by Furusawa et al. (2024), reducing the prevalence of ESBL-producing *E. coli* in parent stock and broiler farm environments to less than one percent is necessary. This reduction, achieved through improved farm management, could effectively decrease the subsequent prevalence of these bacteria in humans.","According to modeling studies by Furusawa et al. (2024), reducing the presence of ESBL-producing *E. coli* in parent stock and broiler farm environments to less than one percent is necessary. This reduction, achieved through improved farm management, could effectively decrease the subsequent prevalence of these bacteria in humans.","According to the modeling studies reviewed, reducing the prevalence of ESBL-producing *E. coli* in poultry parent stock and broiler farm environments to less than one percent could effectively reduce its subsequent prevalence in humans. This reduction is proposed to be achieved through improved farm management practices.",5/5,True,True,True,False,,OK
44,amr_one_health,44_eu_amr_report_2022.pdf,EU AMR report 2022,44_eu_amr_report_2022_FR1,factual_recall,easy,"According to the 2022 data for human Salmonella cases, what was the specific resistance percentage observed for S. Kentucky against ciprofloxacin?",An extremely high proportion of 72.7% resistance was noted in S. Kentucky isolates from human cases in 2022.,"[""72.7%"", ""S. Kentucky"", ""ciprofloxacin resistance""]",5,PENDING,,,,,[ERROR: call failed],[ERROR: call failed],[ERROR: call failed],0/3,False,False,False,True,"All LLM runs failed with errors, preventing any verification of the expected answer or concepts.",FLAGGED
44,amr_one_health,44_eu_amr_report_2022.pdf,EU AMR report 2022,44_eu_amr_report_2022_CO2,conceptual,medium,"Based on the reported resistance levels in 2021-2022, what is the clinical implication regarding the use of fluoroquinolones for treating human Campylobacter infections?",Fluoroquinolones can no longer be recommended for the treatment of Campylobacter infections in humans because C. jejuni and C. coli from both human and animal origins showed high to extremely high levels of resistance to these antimicrobials.,"[""no longer recommended for treatment"", ""high to extremely high resistance"", ""human and animal origins""]",5,PENDING,,,,,[ERROR: call failed],[ERROR: call failed],[ERROR: call failed],0/3,False,False,False,True,"All three LLM runs failed to generate a response, making it impossible to verify the ground truth or the answerability of the question.",FLAGGED
44,amr_one_health,44_eu_amr_report_2022.pdf,EU AMR report 2022,44_eu_amr_report_2022_TE3,technical,hard,"From 2021 onwards, what method was authorized as an alternative to the supplementary (panel 2) phenotypic testing for Salmonella and indicator E. coli isolates showing resistance to extended-spectrum cephalosporins and/or carbapenems?",Whole genome sequencing (WGS) was authorized as an alternative method to supplementary phenotypic testing for these resistant isolates.,"[""whole genome sequencing"", ""WGS"", ""phenotypic testing alternative"", ""extended-spectrum cephalosporins"", ""carbapenems""]",5,PENDING,,,,,[ERROR: call failed],[ERROR: call failed],[ERROR: call failed],0/5,False,False,False,True,"All LLM runs failed (ERROR: call failed), making it impossible to verify the ground truth against the document or evaluate concept coverage.",FLAGGED
45,amr_one_health,45_kenya_amr_digital.pdf,Kenya AMR digital surveillance,45_kenya_amr_digital_FR1,factual_recall,easy,How many surveillance sites submitted data to the WHO Global Antimicrobial Resistance and Use Surveillance System (GLASS) during the 2022 data call?,"In the 2022 data call, Kenya submitted data from 16 surveillance sites. This represents a significant increase from the 6 sites that submitted data in 2021.","16 surveillance sites, WHO GLASS, 2022 data call, reporting capacity",4,PENDING,,,,,"During the 2022 data call, Kenya submitted antimicrobial resistance (AMR) surveillance data from 16 sites to the WHO Global Antimicrobial Resistance and Use Surveillance System (GLASS). This represented an increase from the 2021 data call, in which data from only 6 surveillance sites were submitted.","During the 2022 data call, Kenya submitted antimicrobial resistance data from 16 surveillance sites to the WHO Global Antimicrobial Resistance and Use Surveillance System (GLASS). This was an increase from the 2021 data call, when data from only six sites were submitted. These submissions were made possible through the validation of data from the national Central Data Warehouse by the AMR technical working group.","According to the document, Kenya submitted data from 16 surveillance sites to the WHO Global Antimicrobial Resistance and Use Surveillance System (GLASS) during the 2022 data call. This was an increase from the 2021 data call, which included data from 6 surveillance sites.",4/4,True,True,True,False,,OK
45,amr_one_health,45_kenya_amr_digital.pdf,Kenya AMR digital surveillance,45_kenya_amr_digital_CO2,conceptual,medium,How does the OHAMRS architecture enable a One Health approach to antimicrobial resistance surveillance?,"The OHAMRS integrates human and animal health data by routing information from various surveillance sites into a centralized national Central Data Warehouse (CDW). Using Open Interop middleware for interoperability and DHIS2 for visualization, the system creates a unified platform where 17 of the 42 dashboards are specifically dedicated to monitoring priority pathogens across both sectors.","One Health approach, Central Data Warehouse (CDW), Open Interop middleware, DHIS2, human and animal health integration","1, 5",PENDING,,,,,"The OHAMRS architecture enables a One Health approach by using interoperability middleware (Open Interop) to integrate and collate AMR data from both human and animal health sectors into a single digital platform. This integrated data is analyzed and visualized through a DHIS2 web portal, which features 42 dashboards, including a specific One Health intersectoral dashboard. Furthermore, the system is designed to be scalable, allowing for the future inclusion of data from other relevant sectors such as the environment, food/feed, and aquaculture.","The OHAMRS architecture utilizes interoperability middleware, known as Open Interop, to integrate antimicrobial resistance (AMR) data from both human and animal health sectors into a single digital platform. This integrated data is analyzed and visualized through a DHIS2 web portal, which provides 42 dashboards for intersectoral analysis and evidence-based decision-making. The system is also designed to be scalable, allowing for the future inclusion of data from other One Health sectors such as the environment, food/feed, and aquaculture.","The OHAMRS architecture utilizes interoperability middleware, specifically Open Interop, to integrate AMR data from the human and animal health sectors into a single national repository. This integrated data is then analyzed and visualized through a DHIS2 web portal, providing a unified platform for intersectoral analysis and evidence-based decision-making. Furthermore, the system is designed to be scalable, allowing for the future inclusion of data from other One Health sectors such as the environment and food/feed.",4/5,True,True,True,True,"The expected concept 'Central Data Warehouse (CDW)' and the specific statistic '17 of the 42 dashboards' are absent from all three LLM runs, suggesting these details may be hallucinations in the ground truth or extremely difficult to extract.",FLAGGED
